imagedir,image,mos_quality,prompt,prompt2,new_prompt
C:/D/VQA/IC/images/transport_ef1d2cd2-383f3522.jpg,transport_ef1d2cd2-383f3522.jpg,0.54411763,a bus driving down a snow covered street,"a white bus driving down a snowy street next to a building and cars parked on the side of the road, there are no people in the picture","a white bus driving down a snowy street next to a building and cars parked on the side of the road, there are no people in the picture"
C:/D/VQA/IC/images/transport_ef905172-00000000.jpg,transport_ef905172-00000000.jpg,0.5,a view of a city street from inside a car,the view from a car's windshield as it drives down an empty street,the view from a car's windshield as it drives down an empty street
C:/D/VQA/IC/images/transport_efb87586-00000000.jpg,transport_efb87586-00000000.jpg,0.514705896,a truck is stopped at a traffic light at an intersection,"a truck driving down a city street with traffic lights and buildings on either side of the street, under an overcast cloudy sky at twilight time in the early evening hours","a truck driving down a city street with traffic lights and buildings on either side of the street, under an overcast cloudy sky at twilight time in the early evening hours"
C:/D/VQA/IC/images/transport_efc77880-8182c23a.jpg,transport_efc77880-8182c23a.jpg,0.573529422,a silver car driving down a busy city street,"a view of the back of a car as it drives down a city street with other cars and buildings in the background, taken from another car's rearview mirror or windshield","a view of the back of a car as it drives down a city street with other cars and buildings in the background, taken from another car's rearview mirror or windshield"
C:/D/VQA/IC/images/transport_f082d9ab-62055304.jpg,transport_f082d9ab-62055304.jpg,0.54411763,two cars are stopped at a red traffic light,two cars are stopped at a red light on a city street,two cars are stopped at a red light on a city street
C:/D/VQA/IC/images/transport_f0e5f367-8876a0fb.jpg,transport_f0e5f367-8876a0fb.jpg,0.455882341,a view of a highway from inside a car,a view from the front seat of a car driving on a freeway with trees lining the side,a view from the front seat of a car driving on a freeway with trees lining the side
C:/D/VQA/IC/images/transport_f1178443-ecc35aa7.jpg,transport_f1178443-ecc35aa7.jpg,0.367647052,an american flag flying on the side of a road,a car driving down the road with an american flag on the windshield and trees in the background,a car driving down the road with an american flag on the windshield and trees in the background
C:/D/VQA/IC/images/transport_f1193159-1d33b067.jpg,transport_f1193159-1d33b067.jpg,0.691176474,a view of a city street from inside a car,a view from the windshield of a car traveling down a city street,a view from the windshield of a car traveling down a city street
C:/D/VQA/IC/images/transport_f197bb94-00000000.jpg,transport_f197bb94-00000000.jpg,0.558823526,a view of a city street from inside a car,a view from inside of a car as it drives down a city street with many cars parked on the side of the road and buildings in the background,a view from inside of a car as it drives down a city street with many cars parked on the side of the road and buildings in the background
C:/D/VQA/IC/images/transport_f198e14e-00000000.jpg,transport_f198e14e-00000000.jpg,0.54411763,cars parked in front of a gym building,a group of cars parked in front of a building with a sign that says world gym on it,a group of cars parked in front of a building with a sign that says world gym on it
C:/D/VQA/IC/images/transport_f1a7b2d6-00000000.jpg,transport_f1a7b2d6-00000000.jpg,0.647058845,a traffic sign on the side of a busy street,Traffic is backed up on both sides of the street as cars try to navigate through the congested roadway during a snowstorm.,Traffic is backed up on both sides of the street as cars try to navigate through the congested roadway during a snowstorm.
C:/D/VQA/IC/images/transport_f1bf9d81-00000000.jpg,transport_f1bf9d81-00000000.jpg,0.54411763,cars driving down a city street with traffic lights,The scene is a city street with buildings on either side of the street. There is a clear blue sky above the scene as seen through the windshield of a moving,The scene is a city street with buildings on either side of the street. There is a clear blue sky above the scene as seen through the windshield of a moving
C:/D/VQA/IC/images/transport_f1c8a943-4059115e.jpg,transport_f1c8a943-4059115e.jpg,0.455882341,a view from inside a car driving under a bridge,a car driving on the freeway under an overpass with lots of trucks and buses in the background,a car driving on the freeway under an overpass with lots of trucks and buses in the background
C:/D/VQA/IC/images/transport_f1db36d9-e5848845.jpg,transport_f1db36d9-e5848845.jpg,0.514705896,a view of a city street from inside a car,a view from the driver's seat of a car driving down a residential street with parked cars and houses on either side,a view from the driver's seat of a car driving down a residential street with parked cars and houses on either side
C:/D/VQA/IC/images/transport_f2495d5c-00000000.jpg,transport_f2495d5c-00000000.jpg,0.573529422,a bunch of cars are driving down a street,a view from the front seat of a car driving down a city street with many cars and buildings in the background,a view from the front seat of a car driving down a city street with many cars and buildings in the background
C:/D/VQA/IC/images/transport_f29c8dbb-ece43648.jpg,transport_f29c8dbb-ece43648.jpg,0.602941155,a car driving down a street with trees in the background,"A car driving down the road with trees and power poles in the background, sun shining through the windshield of the car.","A car driving down the road with trees and power poles in the background, sun shining through the windshield of the car."
C:/D/VQA/IC/images/transport_f37901b4-a643eb25.jpg,transport_f37901b4-a643eb25.jpg,0.529411793,a view from inside a car driving on a highway,cars are driving on a freeway with mountains in the background,cars are driving on a freeway with mountains in the background
C:/D/VQA/IC/images/transport_f3944f7b-00000000.jpg,transport_f3944f7b-00000000.jpg,0.588235319,a view from inside a car of a city street,a view of the road from inside a car,a view of the road from inside a car
C:/D/VQA/IC/images/transport_f3b51a3c-00000000.jpg,transport_f3b51a3c-00000000.jpg,0.54411763,a view of a city street from inside a car,"a view of a street from the driver's seat of a car, with parked cars and palm trees on either side of the street in front of houses","a view of a street from the driver's seat of a car, with parked cars and palm trees on either side of the street in front of houses"
C:/D/VQA/IC/images/transport_f43e1789-df0ba578.jpg,transport_f43e1789-df0ba578.jpg,0.470588237,a truck parked in a parking lot next to a fence,a truck parked in front of a fence with trees behind it,a truck parked in front of a fence with trees behind it
C:/D/VQA/IC/images/transport_f5fce005-00000030.jpg,transport_f5fce005-00000030.jpg,0.602941155,a view of a tree lined street from a car,a view from the driver's seat of a car driving down a street with trees and bushes on either side of the road,a view from the driver's seat of a car driving down a street with trees and bushes on either side of the road
C:/D/VQA/IC/images/transport_f5fce005-00000130.jpg,transport_f5fce005-00000130.jpg,0.426470578,a view of a highway from a car window,a freeway with cars and trucks driving on it,a freeway with cars and trucks driving on it
C:/D/VQA/IC/images/transport_f5fce005-00000180.jpg,transport_f5fce005-00000180.jpg,0.455882341,a view of a bridge from inside a car,a view of the san francisco - oakland bay bridge from inside a car,a view of the san francisco - oakland bay bridge from inside a car
C:/D/VQA/IC/images/transport_f5fce005-00000190.jpg,transport_f5fce005-00000190.jpg,0.485294104,a view of the golden gate bridge from a car,the view from inside a car driving on a bridge,the view from inside a car driving on a bridge
C:/D/VQA/IC/images/transport_f5fce005-00000210.jpg,transport_f5fce005-00000210.jpg,0.485294104,a view from a car's windshield of a busy highway,a view of the freeway from a car's windshield on a sunny day with hills in the background and cars driving down the road,a view of the freeway from a car's windshield on a sunny day with hills in the background and cars driving down the road
C:/D/VQA/IC/images/transport_f5fce005-00000305.jpg,transport_f5fce005-00000305.jpg,0.382352948,a view of a highway from inside of a car,a highway with cars driving down it on a sunny day,a highway with cars driving down it on a sunny day
C:/D/VQA/IC/images/transport_f5fce005-00000330.jpg,transport_f5fce005-00000330.jpg,0.441176474,a view of a highway from inside a car,"a group of cars driving down a freeway next to a grassy hillside and some trees in the foreground, with a blue sky above them","a group of cars driving down a freeway next to a grassy hillside and some trees in the foreground, with a blue sky above them"
